Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2461,2Kt1XplPBQBsDKQDa6TssB,The Neighbourhood,I Love You.,Flawless,70,246493,True,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,4,0
2462,2a1iMaoWQ5MnvLFBDv4qkf,Radiohead,The Bends,High and Dry,75,257480,False,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,4,0
2463,3Y4rUyw7XBCK6hGHCOt6rp,The Strokes,Comedown Machine,"Call It Fate, Call It Karma",72,204773,False,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,0
2464,65Ce0h4SA18GuH6nuI1QWe,The Score,ATLAS (Deluxe),On And On,60,215706,False,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,4,0
2465,6hypt8VPJxeMXTTcRUHS86,The Score,Pressure,Glory,60,166693,False,0.564,0.613,11,-5.055,1,0.0318,0.111,3.22e-06,0.0825,0.48,84.951,4,0
2466,0H4BGX7L8UfoD0g4wgXd0D,Leeland,Way Maker,Way Maker - Single Version,64,206440,False,0.468,0.655,4,-6.384,1,0.0296,0.0149,0.0,0.104,0.222,144.045,4,0
2467,0sJ4NbFdEhgLOtInlbRmFl,The Score,ATLAS,Higher,60,214613,False,0.449,0.745,9,-5.045,0,0.0327,0.00342,0.0,0.295,0.465,83.918,4,0
2468,5k02Wjsu2MdpF3c9VFQD0k,The Score,ATLAS,Never Going Back,61,197680,False,0.546,0.619,6,-6.09,0,0.042,0.0122,0.0,0.0585,0.625,159.982,4,0
2469,0W7KIc2GSB9suYQAaMZ9rF,Casting Crowns;Matthew West,Only Jesus,Nobody (feat. Matthew West),67,206400,False,0.561,0.717,8,-5.72,1,0.0381,0.458,0.0,0.138,0.455,79.993,4,0
2470,1qUHD9oPIMFHKpR12NY2KC,Thousand Foot Krutch,The End Is Where We Begin,War of Change,67,231665,False,0.531,0.887,5,-4.417,0,0.0329,0.00261,0.000512,0.0657,0.626,104.055,4,0
2471,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,79,269373,False,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4,0
2472,1ZLExfqDJGcoZfc6l1vDws,Flört,Cemiyette Pişiyoruz,Bir Tek Sen Gelmedin,49,261373,False,0.611,0.7,9,-7.966,0,0.0302,0.00181,0.00248,0.291,0.707,145.943,4,0
2473,0jOSpB2zK2O0SNxj8ZT5lp,Chris Tomlin,How Great Is Our God: The Essential Collection,How Great Is Our God,64,305426,False,0.318,0.573,1,-5.653,1,0.0324,0.107,0.0,0.0854,0.0765,156.054,4,0
2474,4WmMZtbFw54OYKrqVKVupx,Los Tipitos,Grandes exitos,Brujería,50,182079,False,0.589,0.842,2,-5.309,1,0.0378,0.000373,0.0172,0.259,0.273,104.024,4,0
2475,4vaSrWwFJokTqzy5h6eTPC,Esteman,Halloween 2022 Pop Vol. 5,Fuimos Amor,0,249426,False,0.824,0.554,7,-7.624,0,0.0585,0.176,0.0,0.14,0.794,96.034,4,0
2476,2gOhhHSjm3iw4NFY43carm,Os Paralamas Do Sucesso,Acústico (Live),Caleidoscópio - Ao Vivo,50,256720,False,0.567,0.494,7,-11.309,1,0.046,0.245,0.00132,0.712,0.547,175.448,4,0
2477,5ylQ8MS3Wj16QmnYP5PNxc,Tan Bionica,Canciones del Huracan + Wonderful Noches,Lunita de Tucumán,50,236120,False,0.383,0.745,7,-5.733,1,0.0443,0.0109,0.0,0.0872,0.675,89.743,4,0
2478,4z1N1HpvoBnptR3zP7Q8Ai,Highly Suspect,Rock - Best of 2022,Natural Born Killer,5,196135,False,0.202,0.742,0,-5.29,1,0.124,0.00169,0.000483,0.128,0.155,194.876,3,0
2479,1YsAj4ybnMC11VoTg7k6s5,Wolfmother,Halloween Metal Nights,Back Round,0,236866,False,0.359,0.927,4,-4.906,0,0.0676,2.68e-05,0.00843,0.0947,0.316,154.071,4,0
2480,6PQLxN9DvI4Abr3hmsX3NQ,Hole,Fiesta temática 90s,Miss World,0,180066,False,0.331,0.722,7,-8.461,1,0.0408,0.00204,5.5e-05,0.256,0.349,125.619,4,0
2481,3nS2Qnx8s1zuYSi7tcsDzi,Esteman,Alternativo diferente latino,Noche Sensorial,0,201000,False,0.857,0.735,7,-5.223,1,0.0611,0.145,0.00357,0.0546,0.649,105.007,4,0
2482,0wMGxaOeu5zZfbx3gWctMx,Los Abuelos De La Nada,Rock x siempre,Mil Horas,0,165186,False,0.706,0.474,7,-8.55,0,0.0598,0.242,0.0,0.0789,0.545,99.776,4,0
2483,2mIla23uhGqqkdNtzqIg3r,Wolfmother,Kick It,Woman,0,177186,False,0.236,0.94,11,-3.929,0,0.152,2.15e-05,0.124,0.154,0.223,151.296,4,0
2484,4WEv49e0YopSlq65WLmWCx,Creep Hyp,TOKYO - HALLOWEEN -,そういえば今日から化け物になった,0,211933,False,0.331,0.968,2,-2.496,1,0.109,0.00835,0.0,0.357,0.694,203.997,4,0
2485,0uTfxpuGPeb5xvkjduxQT3,Esteman;Paula Pera y el fin de los Tiempos,Alternativo diferente latino,Difícil Querer,0,263586,False,0.639,0.609,2,-7.727,1,0.0316,0.0715,0.000121,0.101,0.378,108.493,4,0
2486,6VQW8Ye28Crwz90BIexsrF,Bersuit Vergarabat,Triste Hora,Vuelos,0,264586,False,0.423,0.493,2,-9.569,0,0.0374,0.1,5.95e-06,0.0797,0.522,167.708,4,0
2487,1HxNA8JjIIfVGqMr7Jm59f,Los Caligaris,Circología,Mejilla Izquierda,50,229280,False,0.757,0.888,9,-5.636,1,0.156,0.132,0.0,0.139,0.543,150.079,4,0
2488,1vzkloLLdR2LDXRwtMmq1c,Esteman,Halloween 2022 Pop Vol. 5,Como Vez Primera,0,213040,False,0.686,0.664,0,-7.766,1,0.0484,0.176,0.0,0.122,0.778,173.937,4,0
2489,03DgLHhA7HCUB8aBTNqOwX,Bersuit Vergarabat,Triste Hora,Sencillamente,3,307306,False,0.742,0.613,6,-7.3,0,0.027,0.329,0.000899,0.115,0.966,136.009,4,0
2490,0CaAQYzg0k2poWXt30rCz0,Bersuit Vergarabat,Triste Hora,La Soledad,2,263933,True,0.639,0.671,9,-4.563,0,0.0375,0.105,0.0,0.242,0.73,92.012,4,0
2491,7Gx6qonxppv93FEpsIRGpW,La Vela Puerca,Triste Hora,Clarobscuro,0,308666,False,0.519,0.902,9,-4.693,0,0.0321,0.00289,0.000323,0.257,0.122,128.912,4,0
2492,4HB60oI2EV1uCu5fwwQ5M1,Bersuit Vergarabat,Triste Hora,Mi Caramelo,0,203493,False,0.422,0.28,7,-10.487,1,0.0375,0.785,0.0,0.116,0.343,165.402,4,0
2493,2oxkdzlJjiFWj8lfsZkaCg,La Mosca Tse-Tse,Carrete familiar,Baila Para Mi,0,205386,False,0.758,0.913,9,-4.182,1,0.0421,0.0794,0.00106,0.289,0.968,152.629,4,0
2494,13SujS16XOFJx43loXNzZe,La Vela Puerca,Triste Hora,Va A Escampar,0,281533,False,0.617,0.738,9,-5.103,0,0.029,0.0137,4.52e-05,0.154,0.342,123.993,4,0
2495,087Hfvj80hJaJ7e15qKebK,Los Abuelos De La Nada,Rock x siempre,Sin Gamulán,0,195400,False,0.615,0.549,9,-12.159,1,0.0481,0.536,8.43e-06,0.0536,0.391,75.054,4,0
2496,4o7qQwLjPPwXNNSTax6yWr,Los Abuelos De La Nada,Rock x siempre,Lunes Por La Madrugada,0,194693,False,0.613,0.655,2,-9.229,1,0.0288,0.0206,1.16e-06,0.224,0.557,138.854,4,0
2497,0BFWUoOu91FcOEtpTdWFrN,Bersuit Vergarabat,Rock x siempre,Esperando El Impacto,0,217200,False,0.626,0.515,7,-5.26,1,0.0255,0.15,1.48e-06,0.218,0.478,110.999,4,0
2498,2JR8NubWbZW1vj671mtWaV,Bersuit Vergarabat,Triste Hora,Un Pacto - Live In Buenos Aires / 2001,0,295160,False,0.364,0.549,7,-7.18,1,0.0328,0.425,3.81e-06,0.961,0.208,73.397,4,0
2499,7tYQXKBRjIafvyczPPUbbe,La Renga,Triste Hora,Balada Del Diablo y La Muerte,0,336360,False,0.407,0.771,4,-6.991,0,0.0558,0.128,0.0,0.127,0.429,132.006,4,0
2500,07VBqWH6NG8L2ad3l84UKk,The Neighbourhood,Wiped Out!,R.I.P. 2 My Youth,69,205280,False,0.353,0.686,7,-5.704,0,0.0534,0.00216,0.0,0.123,0.177,94.47,4,0
2501,40iocOzytrqaRn5RbGPDNp,The Neighbourhood,Chip Chrome & The Mono-Tones,Cherry Flavoured,68,208453,False,0.617,0.574,6,-9.768,1,0.0276,0.23,0.0105,0.0983,0.396,91.769,4,0
2502,0Sjz8pTu8vcVvGP5rtyh3Q,The Technicolors,Ultraviolet Disguise (Deluxe Edition),Tonight You Are Mine,66,230000,False,0.634,0.6,11,-6.662,1,0.0265,0.00203,0.00569,0.0796,0.64,90.017,4,0
2503,3G9l0CsH7HCkr0SqDE1juj,The 1975,Happiness,Happiness,71,303903,False,0.666,0.909,11,-5.029,1,0.039,0.0438,0.108,0.219,0.846,118.007,4,0
2504,6ilTR3RpLCAHDt3Z6YuQGx,Cidergirl,シンデレラ,シンデレラ,62,212310,False,0.572,0.955,7,-2.617,1,0.0626,0.0141,0.0,0.315,0.717,129.981,4,0
2505,113xf7t4qNM7038YJvauik,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Nervous,70,245000,False,0.589,0.614,0,-7.528,0,0.0426,0.0213,0.165,0.31,0.318,119.837,4,0
2506,3tRPfCFAEv6wWyQO0YnGGV,Shinsei Kamattechan,Boku no Sensou (TV Size),Boku no Sensou - TV Size,59,90960,False,0.447,0.891,9,-4.776,1,0.0788,0.00447,0.000905,0.39,0.517,143.976,4,0
2507,1xLs8Mu1QEVbGCpyHQ2r2U,Dominic Fike,What Could Possibly Go Wrong,Why,71,139906,True,0.684,0.856,6,-2.676,1,0.0411,0.342,0.00728,0.109,0.343,117.027,4,0
2508,7kxfWvj6u9oWQ5C36kMtGb,Alter Bridge,Blackbird,Watch Over You,60,259133,False,0.276,0.658,7,-5.418,1,0.0329,0.0836,0.000553,0.161,0.16,172.326,4,0
2509,0zdzgfhY18Au7dD1hOrTrX,Bishop Briggs,Fifty Shades Freed (Original Motion Picture Soundtrack),Never Tear Us Apart,59,194826,False,0.372,0.6,4,-6.027,0,0.0351,0.00643,3.37e-05,0.139,0.0753,188.96,3,0
2510,2MLHyLy5z5l5YRp7momlgw,Weezer,Weezer (Green Album),Island In The Sun,78,200306,False,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,4,0
2511,6ZOBP3NvffbU4SZcrnt1k6,3 Doors Down,The Better Life,Kryptonite,80,233933,False,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,4,0
2512,0VeoSHlgashtg5JYPJjl15,The Score,Pressure,Stronger,61,190986,False,0.267,0.67,2,-4.688,0,0.0807,0.0232,0.0,0.312,0.114,191.883,3,0
2513,0nkzd3yNniB767zSDDdLZ3,Skillet,Awake,Awake and Alive,69,209493,False,0.434,0.939,4,-2.983,0,0.0593,0.0425,0.0,0.491,0.569,159.932,4,0
2514,3zjjzKg16tczCMwckGKGuH,Weathers,Happy Pills,Happy Pills,71,203080,False,0.521,0.885,4,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,4,0
2515,6A6PDawvZIfnJHW40sBHzz,The Score,ATLAS,Miracle,59,206400,False,0.638,0.766,11,-4.12,0,0.0368,0.0621,0.0,0.273,0.588,129.987,4,0
2516,4pIO4Hi73yRGnXt8zRbQ7m,The Seige,"Arise (From Marvel's ""Cloak & Dagger"")","Arise (From Marvel's ""Cloak & Dagger"")",61,130500,False,0.627,0.852,8,-3.545,1,0.172,0.0212,0.0,0.138,0.412,139.934,4,0
2517,6PypGyiu0Y2lCDBN1XZEnP,R.E.M.,Automatic For The People,Everybody Hurts,75,320266,False,0.467,0.324,2,-10.451,1,0.0255,0.615,0.0248,0.118,0.166,94.301,3,0
2518,4TQcARE7Fd58akNhr3N7AE,MISSIO,Loner,Twisted,66,222706,False,0.577,0.789,2,-4.661,1,0.0427,0.00532,0.0105,0.214,0.149,97.52,3,0
2519,73CKjW3vsUXRpy3NnX4H7F,Radiohead,The Bends,Fake Plastic Trees,72,290706,False,0.463,0.229,2,-12.592,1,0.0297,0.167,0.0997,0.202,0.135,73.543,4,0
2520,3LhGRE7ZNOEZhrqazWMYRI,The Score,ATLAS (Deluxe),Money Run Low,61,185466,False,0.651,0.933,7,-3.978,0,0.0457,0.0203,0.0,0.306,0.798,134.048,4,0
2521,2GJ1xx5ZoeIJYbQKLSpoZ3,Skillet,Victorious,Finish Line,64,206060,False,0.53,0.803,5,-5.031,0,0.0386,0.0545,0.0,0.316,0.565,80.992,4,0
2522,4EHWldZTas5KUyFtT0rQlY,Matt Maher,All The People Said Amen,"Lord, I Need You",64,205666,False,0.457,0.451,10,-6.997,1,0.029,0.517,0.0,0.0928,0.185,74.923,4,0
2523,2riJzw9rShSNaC2GAUn9cY,The Afters,The Beginning & Everything After,Fear No More,56,202478,False,0.501,0.587,10,-5.587,1,0.0282,0.218,0.0,0.0886,0.279,82.017,4,0
2524,1mWdyqs6Zvg8b1lKjDc8yB,Chris Tomlin,The Ultimate Playlist,Good Good Father,66,293398,False,0.429,0.587,9,-4.588,1,0.0275,0.315,0.0,0.108,0.164,145.003,3,0
2525,6ZkeNE5zlcl13PbnzXdw38,Charlie Brown Jr.,Acústico (Ao Vivo),Tudo Pro Alto - Ao Vivo,48,184093,False,0.474,0.983,10,-5.498,0,0.0598,0.0182,0.000128,0.691,0.725,92.68,4,0
2526,2m2QV4YsDoVNQ9Y6THdSg4,Charlie Brown Jr.,Imunidade Musical,Aquela Paz,49,176960,False,0.586,0.487,11,-9.29,1,0.0341,0.769,0.0001,0.181,0.693,123.897,5,0
2527,2ScU6iEvgb0TIuKiyem9rg,Charlie Brown Jr.,Acústico (Ao Vivo),Proibida Pra Mim (Grazon) - Ao Vivo,48,151666,False,0.345,0.976,8,-4.74,1,0.0487,0.000587,0.0507,0.487,0.818,181.121,4,0
2528,0OwkWUJHTcxJSxlprEGd9w,Detonautas Roque Clube,Detonautas Acústico,O Amanhã,49,211706,False,0.563,0.562,7,-8.621,0,0.0268,0.139,0.0,0.145,0.314,149.984,4,0
2529,4xkQxDPC6RBV1Yfx6vkLsO,Los Piojos,3er Arco,Muévelo,49,261133,False,0.616,0.838,7,-5.274,1,0.0423,0.0776,2.95e-05,0.365,0.926,139.602,4,0
2530,1QJWQRagviM87ff3wQjBkP,O Rappa,Acústico MTV,Pescador de ilusões - Ao vivo acústico,50,306266,False,0.385,0.806,1,-8.967,1,0.0398,0.237,0.00566,0.933,0.693,106.628,4,0
2531,6JMUqW6dwWduaPPqGCkcgk,Catupecu Machu,Cuentos Decapitados,Eso Vive,49,181560,False,0.671,0.961,11,-2.564,1,0.0732,0.00558,1.31e-05,0.0306,0.922,104.054,4,0
2532,1KGcPOVdYPrzEGYfLBz3hY,Bandalos Chinos;Adan Jodorowsky,Alternativo diferente latino,Departamento,0,234866,False,0.698,0.674,8,-5.769,1,0.0464,0.311,0.00194,0.359,0.739,125.016,4,0
2533,6XEbIRw3DVFb6vQftaewOD,Panteon Rococo,XX Años (En Vivo),Toloache Pa' Mi Negra - En Vivo,49,218280,False,0.411,0.897,11,-9.229,1,0.0629,0.00312,0.00921,0.939,0.668,102.972,4,0
2534,4ocDKtGkfPHFpUlmkOfAiy,Bandalos Chinos,Alternativo diferente latino,Demasiado,0,226133,False,0.776,0.425,11,-9.724,0,0.0335,0.27,0.0468,0.111,0.427,133.489,4,0
2535,7j0cTjB4Vk5MiRlp8IQB8x,P.O.D.,Timeless Rock Hits,Youth of the Nation,0,257398,False,0.555,0.897,8,-6.147,1,0.0645,0.00377,0.0116,0.392,0.473,97.851,4,0
2536,5L0oNcUAPW4zFLBekccycM,Sumo,Llegando Los Monos,El Ojo Blindado,50,134173,False,0.192,0.894,2,-7.136,1,0.0421,3.42e-06,0.0028,0.025,0.67,194.458,4,0
2537,1EKNUMaRRxclLETULcps5s,The Shins,Christmas Eve At Home,Wonderful Christmastime,0,146520,False,0.634,0.689,11,-5.406,1,0.0307,0.0109,0.0,0.114,0.899,140.071,4,0
2538,6qtDW5A9dgCyjhQZSGRlcu,Enjambre,Proaño,Nueve,49,211240,False,0.466,0.832,4,-5.235,1,0.047,0.0277,0.627,0.156,0.509,132.054,4,0
2539,0nK8nFLgGsNtpB6o1I8wt8,Bandalos Chinos,Alternativo diferente latino,Vámonos De Viaje,0,236426,False,0.768,0.748,5,-6.149,1,0.0304,0.0231,0.00239,0.341,0.868,129.001,4,0
2540,6kykAmLzRQI5ozXjujslWo,The Shins,Home For Christmas 2022,Wonderful Christmastime,0,146520,False,0.634,0.689,11,-5.406,1,0.0307,0.0109,0.0,0.114,0.899,140.071,4,0
2541,6E19yW617WrbdplRUt8cvf,The Shins,Home At Christmas,Wonderful Christmastime,0,146520,False,0.634,0.689,11,-5.406,1,0.0307,0.0109,0.0,0.114,0.899,140.071,4,0
2542,7gyhWg9k5HkgWZq9V8nsrT,Everclear,Fiesta temática 90s,Santa Monica,0,191506,False,0.491,0.942,7,-5.333,1,0.109,0.156,0.0,0.367,0.398,100.441,4,0
2543,45n1UykYUNp1LgRt8auL4U,Gondwana,Modo trabajación,Dime - 2008 Remaster,0,256026,False,0.787,0.534,7,-7.779,0,0.0582,0.114,5.34e-06,0.114,0.897,152.131,4,0
2544,6DaHEkkaHiAhRZVEFZOMJ8,P.O.D.,Metal,Alive - Chris Lord-Alge Mix,0,205026,False,0.421,0.95,10,-3.985,1,0.0769,1.21e-05,0.000217,0.314,0.553,80.919,4,0
2545,5mC0tSmdI2MgY9ZEqiztUP,Gondwana,Modo trabajación,Felicidad,0,341026,False,0.744,0.666,0,-7.213,1,0.0507,0.00147,0.0,0.162,0.806,143.645,4,0
2546,5jhIWm2hXdVQJaRDE9AGhW,The Shins,Alternative Christmas 2022,Wonderful Christmastime,0,146520,False,0.634,0.689,11,-5.406,1,0.0307,0.0109,0.0,0.114,0.899,140.071,4,0
2547,39bxZQn6wJ4TmO6ZoY9AhJ,Tex Tex,Lo Mejor de Tex Tex,Un Toque Mágico,50,254275,False,0.688,0.682,10,-6.345,0,0.0709,0.101,0.0,0.297,0.506,131.848,4,0
2548,4qymdn8JY94UOj1rATccbp,Las Pastillas del Abuelo,Triste Hora,Rompecabezas De Amor... - Live In Buenos Aires / 2016,0,305813,False,0.508,0.688,2,-5.879,0,0.0319,0.33,1.29e-05,0.896,0.334,76.122,4,0
2549,7GfYdXlYZ0uhEjhqjFV6YQ,Las Pastillas del Abuelo,Triste Hora,Tantas Escaleras - Live In Buenos Aires / 2016,0,273533,False,0.433,0.827,9,-5.992,0,0.0312,0.00932,0.492,0.737,0.549,150.942,4,0
2550,2Iq6HhIquO7JKr0KfTNLzU,Saint Motel,My Type EP,My Type,70,204811,False,0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,4,0
2551,3E7heceGl4ojbkWXyBiLSL,Charlie Brown Jr.,Me Namora,Céu Azul,48,198786,False,0.68,0.598,1,-6.147,0,0.027,0.61,0.0,0.106,0.62,120.09,4,0
2552,6TA5aymvVrtiPVbuAwmPIc,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Scary Love,69,222666,False,0.595,0.636,5,-5.981,0,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,4,0
2553,5Az8KU81g2aLBbJN67F2CI,Young the Giant,Mind Over Matter,Mind Over Matter,71,244693,False,0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914,4,0
2554,2t0wwvR15fc3K1ey8OiOaN,The Strokes,The New Abnormal,Selfless,71,222093,False,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4,0
2555,5pKCDm2fw4k6D6C5Rk646C,Bullet For My Valentine,The Poison,Tears Don't Fall,65,348386,True,0.214,0.931,7,-3.347,0,0.143,0.000705,3.09e-06,0.0797,0.233,162.115,4,0
2556,6GGaeNKmqQQfQmTlNoUezD,The Score,Victorious,Victorious,53,196616,False,0.509,0.715,5,-6.328,0,0.0419,0.0303,4.31e-06,0.468,0.277,159.872,4,0
2557,5e3YOg6fIkP0wD5TyxcHOH,Living Colour,Vivid (Expanded Edition),Cult of Personality,68,294826,False,0.504,0.918,0,-3.463,1,0.0517,0.00164,2.12e-05,0.78,0.539,92.031,4,0
2558,1jq28NGw6wdtFKx8MBPy6C,Nickelback,Dark Horse,Burn It to the Ground,73,212346,False,0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,4,0
2559,2EoOZnxNgtmZaD8uUmz2nD,Soundgarden,Superunknown (Deluxe Edition),Black Hole Sun,77,318586,False,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,0
2560,55yvzYuvJYG2RUEnMK78tr,Nirvana,Nirvana,About A Girl,74,166640,False,0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,4,0
2561,2ph6BRhGcUzc2W9wIulG5k,Bishop Briggs,Church Of Scars,White Flag,61,230586,False,0.524,0.805,4,-4.08,0,0.065,0.062,0.0,0.209,0.354,152.044,4,0
2562,6TfBA04WJ3X1d1wXhaCFVT,The Offspring,"Rise And Fall, Rage And Grace","You're Gonna Go Far, Kid",81,177826,True,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,4,0
2563,5so3Q5ihUoWp79tmIm8z7l,The Servant,Collection,Orchestra,47,212226,False,0.519,0.834,9,-5.369,0,0.0339,0.00965,0.0,0.162,0.465,77.028,4,0
2564,2hRNxkgCScd5yxbTsrGQR4,Charlie Brown Jr.,Acústico (Ao Vivo),Vinheta: Beat Box II / Como Tudo Deve Ser - Ao Vivo,48,282333,False,0.544,0.596,1,-10.325,0,0.059,0.226,1.17e-05,0.989,0.794,80.96,4,0
2565,2MobJagQB0dGJoRqI8OT0m,Matt Redman,Sing Like Never Before: The Essential Collection,"10,000 Reasons (Bless The Lord) [Radio Version] - Radio Version/Live",65,256933,False,0.459,0.561,7,-7.091,1,0.0271,0.0839,0.0,0.0998,0.306,144.783,4,0
2566,4to8RSl1qZa7q3X8z4nOk3,Charlie Brown Jr.,De 1997 A 2007,Pontes Indestrutíveis,48,209084,False,0.729,0.711,7,-8.04,1,0.119,0.248,0.0,0.198,0.808,159.019,4,0
2567,6zMPcgwV7bp0xgRQctwDku,Drowning Pool,Halloween Metal Nights,Mute,1,200000,False,0.567,0.815,10,-4.668,1,0.0286,0.000277,0.104,0.0867,0.378,97.937,4,0
2568,6c61kVcF2zmFExhWYwDrDX,Patricio Rey y sus Redonditos de Ricota,Un Baión para el Ojo Idiota,Ella Debe Estar Tan Linda,48,241306,False,0.268,0.863,9,-6.09,1,0.0478,0.00197,0.0271,0.129,0.447,205.911,4,0
2569,7dZq3hxakgytMDpxK0QNhR,Charlie Brown Jr.,Acústico (Ao Vivo),Tudo Que Ela Gosta De Escutar - Ao Vivo,48,190960,False,0.513,0.89,5,-5.253,0,0.0728,0.0319,0.00108,0.687,0.73,122.698,4,0
2570,4qlb4cHm1GmndU5p3Z5s4T,Los Tipitos,El Club De Los Martes,Se te nota,48,239360,False,0.589,0.677,0,-8.452,1,0.0242,0.00242,0.000222,0.241,0.702,134.962,4,0
2571,2CCJ1YRPIk7c2VtRL8JMhg,Patricio Rey y sus Redonditos de Ricota,Gulp!,Superlógico,48,184840,False,0.624,0.73,2,-8.811,1,0.0322,0.419,4.25e-05,0.2,0.761,122.053,4,0
2572,31uiFApsv5BVunx9bypX6u,Charlie Brown Jr.;Marcelo Nova,Acústico (Ao Vivo),Hoje - Ao Vivo,48,262533,False,0.589,0.967,8,-6.05,1,0.0751,0.0163,5.83e-06,0.84,0.44,114.154,4,0
2573,29fm3WWIiHmHIaMX2tK2aH,Caifanes,Caifanes,Te Estoy Mirando,48,224693,False,0.606,0.957,10,-3.951,1,0.0562,0.335,0.0104,0.0934,0.683,113.867,4,0
2574,6JMRXqVpDD1Xu2lAoFOVbS,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Rodo cotidiano - Ao vivo,48,207197,False,0.483,0.896,7,-5.206,1,0.0887,0.186,0.00019,0.965,0.392,128.21,4,0
2575,2YIpus6UhA3TOKmxNtfQrb,Las Pastillas del Abuelo,Las Pastillas del Abuelo,Candombe de Resacas,48,329640,False,0.694,0.706,9,-6.151,1,0.0516,0.173,0.0,0.0829,0.537,96.759,4,0
2576,0BRtjY6BHMic4e901yeGil,Divididos,Amapola del 66,La Flor Azul,49,160533,False,0.463,0.677,11,-10.254,0,0.0872,0.593,9.24e-06,0.302,0.754,89.581,1,0
2577,0fdN1fuFWKKACOGnDJmyiC,Os Paralamas Do Sucesso;Pitty,Multishow Ao Vivo Paralamas Brasil Afora (Ao Vivo / Deluxe),Tendo A Lua - Ao Vivo,48,188853,False,0.688,0.601,2,-9.324,1,0.0442,0.0905,0.000513,0.952,0.643,81.128,4,0
2578,6Cds1yaAqjemuebKt1DIKj,Detonautas Roque Clube,VI,Por Onde Você Anda?,48,241400,False,0.508,0.608,2,-8.915,1,0.034,0.197,0.00297,0.103,0.312,160.212,4,0
2579,7op5RCUvgqOJcKAs4rZw2N,Guasones,Toro Rojo,100 Años,48,241946,False,0.542,0.812,7,-5.374,1,0.0285,0.0292,0.00859,0.426,0.455,138.965,4,0
2580,22AqIN0L6icW0MtPM16NwC,The Adams,Agterplaas,Pelantur,48,256333,False,0.487,0.943,0,-7.665,1,0.0626,0.000549,0.104,0.324,0.457,144.944,4,0
2581,2ZTuf3VIwB1EKuzwzFdJTT,NX Zero,NX Zero,Pela Última Vez,48,224200,False,0.634,0.939,8,-2.638,1,0.0428,0.0847,0.0,0.0776,0.638,124.974,4,0
2582,5ZEDdR3gnXAudntQOn0yOC,Las Pastillas del Abuelo,Desafíos,Hasta Acá Nos Ayudó Dios!,48,378386,False,0.622,0.65,0,-4.996,1,0.0456,0.114,0.0,0.317,0.638,148.004,4,0
2583,4K9Xn20HjUTtPaiEY1DllO,Matthew West,Santa's Christmas List,Jingle Bells,0,125066,False,0.527,0.675,7,-5.004,1,0.0395,0.553,0.0,0.316,0.594,107.409,4,0
2584,14OePRS8B28wHaZ3g6sv9w,Fountains Of Wayne,Alternative Christmas 2022,I Want An Alien For Christmas,0,141586,False,0.479,0.802,9,-9.03,1,0.0512,0.0117,0.0,0.333,0.625,148.658,4,0
2585,6wga1W5kGd7hVjClXpM187,Detonautas Roque Clube,Detonautas Acústico,Inferno são os outros,48,211706,False,0.642,0.797,6,-7.173,0,0.0286,0.0899,1.38e-05,0.732,0.563,110.055,4,0
2586,4K7x9KC3XrcKMNdhVoaBOj,Fountains Of Wayne,Rock n Roll Christmas,The Man In The Santa Suit,0,160346,False,0.622,0.72,9,-6.578,1,0.0255,0.0525,0.0,0.109,0.948,133.922,4,0
2587,769Fq73HiVK9qfOQKKvpLB,Pulp,Fiesta temática 90s,Sorted For E's & Wizz,0,217666,False,0.507,0.9,0,-5.513,1,0.0635,0.226,0.0,0.377,0.536,94.466,4,0
